date,chokepoint_id,n_total,weather_stress_score,risk_score_zscore,chokepoint_name,traffic_stress_score,norm_traffic_stress,norm_geopolitical_risk,norm_weather_stress,vulnerability_index,risk_category
2019-01-27,cp_bab_el_mandeb,44,0.9822065234184264,0.7967773388725103,Bab el-Mandeb Strait,0.534940247510306,0.4363063339306816,0.6034911814138957,0.9822065234184264,0.6585910873961298,High
2019-01-28,cp_bab_el_mandeb,51,1.0,0.7967773388725103,Bab el-Mandeb Strait,0.11825830397483017,0.3884024663115667,0.6034911814138957,1.0,0.6471627767039119,High
2019-01-29,cp_bab_el_mandeb,52,0.8993332982063293,0.41483924706366404,Bab el-Mandeb Strait,0.05873231204119076,0.3815590566516931,0.5634986264668017,0.8993332982063293,0.6005701785533719,High
2019-01-30,cp_bab_el_mandeb,46,0.6370965242385864,0.41483924706366404,Bab el-Mandeb Strait,0.4158882636430272,0.4226195146109345,0.5634986264668017,0.6370965242385864,0.5362703066487835,High
2019-01-31,cp_bab_el_mandeb,64,0.4842568039894104,0.41483924706366404,Bab el-Mandeb Strait,-0.6555795911624821,0.29943814073321046,0.5634986264668017,0.4842568039894104,0.44730490971682735,Moderate
2019-02-01,cp_bab_el_mandeb,48,0.3841942250728607,0.41483924706366404,Bab el-Mandeb Strait,0.2968362797757484,0.40893269529118736,0.5634986264668017,0.3841942250728607,0.4556092301371544,Moderate
2019-02-02,cp_bab_el_mandeb,55,0.3431245386600494,0.41483924706366404,Bab el-Mandeb Strait,-0.11984566375972747,0.36102882767207245,0.5634986264668017,0.3431245386600494,0.4265219705466208,Moderate
2019-02-03,cp_bab_el_mandeb,58,0.4114849865436554,0.41483924706366404,Bab el-Mandeb Strait,-0.2984236395606457,0.34049859869245175,0.5634986264668017,0.4114849865436554,0.4398445247688353,Moderate
2019-02-04,cp_bab_el_mandeb,55,0.5601733326911926,0.41483924706366404,Bab el-Mandeb Strait,-0.11984566375972747,0.36102882767207245,0.5634986264668017,0.5601733326911926,0.4916366087559637,Moderate
2019-02-05,cp_bab_el_mandeb,50,0.5983638763427734,0.41483924706366404,Bab el-Mandeb Strait,0.1777842959084696,0.3952458759714403,0.5634986264668017,0.5983638763427734,0.5150697387562166,High
2019-02-06,cp_bab_el_mandeb,52,0.7308622598648071,0.3078537871732309,Bab el-Mandeb Strait,0.05873231204119076,0.3815590566516931,0.5522962301230779,0.7308622598648071,0.5461080283306119,High
2019-02-07,cp_bab_el_mandeb,47,0.8013051748275757,0.3078537871732309,Bab el-Mandeb Strait,0.3563622717093878,0.41577610495106093,0.5522962301230779,0.8013051748275757,0.5792168697242213,High
2019-02-08,cp_bab_el_mandeb,39,0.8495859503746033,0.3078537871732309,Bab el-Mandeb Strait,0.832570207178503,0.47052338223004936,0.5522962301230779,0.8495859503746033,0.6128626494359755,High
2019-02-09,cp_bab_el_mandeb,53,0.8045790791511536,0.20086832728279774,Bab el-Mandeb Strait,-0.0007936798924486495,0.37471564699181953,0.5410938337793542,0.8045790791511536,0.5619070420152569,High
2019-02-10,cp_bab_el_mandeb,64,0.6590902209281921,-0.22707351227893482,Bab el-Mandeb Strait,-0.6555795911624821,0.29943814073321046,0.4962842484044589,0.6590902209281921,0.4762299024766419,Moderate
2019-02-11,cp_bab_el_mandeb,54,0.4529137015342712,-0.22707351227893482,Bab el-Mandeb Strait,-0.06031967182608806,0.367872237331946,0.4962842484044589,0.4529137015342712,0.438328880468023,Moderate
2019-02-12,cp_bab_el_mandeb,48,0.2328198701143264,-0.334058972169368,Bab el-Mandeb Strait,0.2968362797757484,0.40893269529118736,0.48508185206073506,0.2328198701143264,0.3827510526074708,Moderate
2019-02-13,cp_bab_el_mandeb,61,0.5206840634346008,-0.4410444320598011,Bab el-Mandeb Strait,-0.47700161536156394,0.3199683697128311,0.47387945571701123,0.5206840634346008,0.434051957930825,Moderate
2019-02-14,cp_bab_el_mandeb,42,0.7154037952423096,-0.4410444320598011,Bab el-Mandeb Strait,0.6539922313775849,0.4499931532504287,0.47387945571701123,0.7154037952423096,0.5379765517112969,High
2019-02-15,cp_bab_el_mandeb,54,0.5590365529060364,-0.6550153518406674,Bab el-Mandeb Strait,-0.06031967182608806,0.367872237331946,0.4514746630295636,0.5590365529060364,0.45448238099833926,Moderate
2019-02-16,cp_bab_el_mandeb,70,0.455167680978775,-0.6550153518406674,Bab el-Mandeb Strait,-1.0127355427643185,0.25837768277396905,0.4514746630295636,0.455167680978775,0.3849986253248689,Moderate
2019-02-17,cp_bab_el_mandeb,58,0.2471285760402679,-0.6550153518406674,Bab el-Mandeb Strait,-0.2984236395606457,0.34049859869245175,0.4514746630295636,0.2471285760402679,0.3513292144147857,Moderate
2019-02-18,cp_bab_el_mandeb,53,0.3145155906677246,-0.6550153518406674,Bab el-Mandeb Strait,-0.0007936798924486495,0.37471564699181953,0.4514746630295636,0.3145155906677246,0.3835212857078015,Moderate
2019-02-19,cp_bab_el_mandeb,55,0.8101474642753601,-0.6550153518406674,Bab el-Mandeb Strait,-0.11984566375972747,0.36102882767207245,0.4514746630295636,0.8101474642753601,0.5274204610281806,High
2019-02-20,cp_bab_el_mandeb,52,0.7104961276054382,-0.6550153518406674,Bab el-Mandeb Strait,0.05873231204119076,0.3815590566516931,0.4514746630295636,0.7104961276054382,0.5047106401700713,High
2019-02-21,cp_bab_el_mandeb,42,0.6260465383529663,-0.6550153518406674,Bab el-Mandeb Strait,0.6539922313775849,0.4499931532504287,0.4514746630295636,0.6260465383529663,0.5033276972038871,High
2019-02-22,cp_bab_el_mandeb,47,0.6915102005004883,-0.6550153518406674,Bab el-Mandeb Strait,0.3563622717093878,0.41577610495106093,0.4514746630295636,0.6915102005004883,0.5109908289433651,High
2019-02-23,cp_bab_el_mandeb,52,0.5242379307746887,-0.6550153518406674,Bab el-Mandeb Strait,0.05873231204119076,0.3815590566516931,0.4514746630295636,0.5242379307746887,0.44883318112084647,Moderate
2019-02-24,cp_bab_el_mandeb,58,0.2560975551605224,-0.7620008117311006,Bab el-Mandeb Strait,-0.2984236395606457,0.34049859869245175,0.4402722666858398,0.2560975551605224,0.3500990694305588,Moderate
2019-02-25,cp_bab_el_mandeb,53,0.2243823409080505,-0.7620008117311006,Bab el-Mandeb Strait,-0.0007936798924486495,0.37471564699181953,0.4402722666858398,0.2243823409080505,0.3525604720595959,Moderate
2019-02-26,cp_bab_el_mandeb,47,0.2833737730979919,-0.7620008117311006,Bab el-Mandeb Strait,0.3563622717093878,0.41577610495106093,0.4402722666858398,0.2833737730979919,0.38462906200231284,Moderate
2019-02-27,cp_bab_el_mandeb,46,0.4854010641574859,-0.7620008117311006,Bab el-Mandeb Strait,0.4158882636430272,0.4226195146109345,0.4402722666858398,0.4854010641574859,0.4476324427011168,Moderate
2019-02-28,cp_bab_el_mandeb,48,0.4098243117332458,-0.7620008117311006,Bab el-Mandeb Strait,0.2968362797757484,0.40893269529118736,0.4402722666858398,0.4098243117332458,0.4201690302119332,Moderate
2019-03-01,cp_bab_el_mandeb,46,0.6684523820877075,-0.7620008117311006,Bab el-Mandeb Strait,0.4158882636430272,0.4226195146109345,0.4402722666858398,0.6684523820877075,0.5025478380801832,High
2019-03-02,cp_bab_el_mandeb,52,0.742089033126831,-0.7620008117311006,Bab el-Mandeb Strait,0.05873231204119076,0.3815590566516931,0.4402722666858398,0.742089033126831,0.5102676731061858,High
2019-03-03,cp_bab_el_mandeb,54,0.6357542276382446,-0.7620008117311006,Bab el-Mandeb Strait,-0.06031967182608806,0.367872237331946,0.4402722666858398,0.6357542276382446,0.47357684469769834,Moderate
2019-03-04,cp_bab_el_mandeb,34,0.4939250946044922,-0.7620008117311006,Bab el-Mandeb Strait,1.1302001668467,0.5047404305294172,0.4402722666858398,0.4939250946044922,0.4789319724066876,Moderate
2019-03-05,cp_bab_el_mandeb,44,0.2305053621530532,-0.7620008117311006,Bab el-Mandeb Strait,0.534940247510306,0.4363063339306816,0.4402722666858398,0.2305053621530532,0.37595411886169844,Moderate
2019-03-06,cp_bab_el_mandeb,60,0.3792503774166107,-0.7620008117311006,Bab el-Mandeb Strait,-0.4174756234279245,0.32681177937270467,0.4402722666858398,0.3792503774166107,0.38225452934547377,Moderate
2019-03-07,cp_bab_el_mandeb,40,0.47701096534729,-0.7620008117311006,Bab el-Mandeb Strait,0.7730442152448637,0.46367997257017585,0.4402722666858398,0.47701096534729,0.4594865733437925,Moderate
2019-03-08,cp_bab_el_mandeb,47,0.3247774839401245,-0.7620008117311006,Bab el-Mandeb Strait,0.3563622717093878,0.41577610495106093,0.4402722666858398,0.3247774839401245,0.39705017525495256,Moderate
2019-03-09,cp_bab_el_mandeb,59,0.2870176434516907,-0.7620008117311006,Bab el-Mandeb Strait,-0.3579496314942851,0.33365518903257824,0.4402722666858398,0.2870176434516907,0.3569799025369535,Moderate
2019-03-10,cp_bab_el_mandeb,59,0.5891451239585876,-0.7620008117311006,Bab el-Mandeb Strait,-0.3579496314942851,0.33365518903257824,0.4402722666858398,0.5891451239585876,0.44761814668902256,Moderate
2019-03-11,cp_bab_el_mandeb,57,0.6308892965316772,-0.7620008117311006,Bab el-Mandeb Strait,-0.2388976476270063,0.3473420083523253,0.4402722666858398,0.6308892965316772,0.46493178522286094,Moderate
2019-03-12,cp_bab_el_mandeb,53,0.6238082051277161,-0.7620008117311006,Bab el-Mandeb Strait,-0.0007936798924486495,0.37471564699181953,0.4402722666858398,0.6238082051277161,0.47238823132549557,Moderate
2019-03-13,cp_bab_el_mandeb,40,0.8508328199386597,-0.7620008117311006,Bab el-Mandeb Strait,0.7730442152448637,0.46367997257017585,0.4402722666858398,0.8508328199386597,0.5716331297212034,High
